date,tvl
2023-02-23 00:00:00,4825855897
2023-02-24 00:00:00,4812365699
2023-02-25 00:00:00,4712251852
2023-02-26 00:00:00,4690407553
2023-02-27 00:00:00,4819752538
2023-02-28 00:00:00,4853381542
2023-03-01 00:00:00,4741543610
2023-03-02 00:00:00,4814175851
2023-03-03 00:00:00,4808899210
2023-03-04 00:00:00,4617403537
2023-03-05 00:00:00,4749935984
2023-03-06 00:00:00,4765926103
2023-03-07 00:00:00,4729797158
2023-03-08 00:00:00,4735375080
2023-03-09 00:00:00,4698596658
2023-03-10 00:00:00,4528670078
2023-03-11 00:00:00,4411297702
2023-03-12 00:00:00,4491342935
2023-03-13 00:00:00,5212999813
2023-03-14 00:00:00,5237022058
2023-03-15 00:00:00,5209658196
2023-03-16 00:00:00,5092978072
2023-03-17 00:00:00,4988802886
2023-03-18 00:00:00,5403713176
2023-03-19 00:00:00,5529183722
2023-03-20 00:00:00,5590790675
2023-03-21 00:00:00,5620207447
2023-03-22 00:00:00,5732700645
2023-03-23 00:00:00,5575468811
2023-03-24 00:00:00,5736733455
2023-03-25 00:00:00,5615893823
2023-03-26 00:00:00,5570693558
2023-03-27 00:00:00,5592988014
2023-03-28 00:00:00,5469648386
2023-03-29 00:00:00,5506429631
2023-03-30 00:00:00,5454044784
2023-03-31 00:00:00,5476648714
2023-04-01 00:00:00,5536817830
2023-04-02 00:00:00,5530654246
2023-04-03 00:00:00,5523821964
2023-04-04 00:00:00,5535696311
2023-04-05 00:00:00,5751643974
2023-04-06 00:00:00,5712411259
2023-04-07 00:00:00,5719122773
2023-04-08 00:00:00,5676370833
2023-04-09 00:00:00,5657117806
2023-04-10 00:00:00,5691014336
2023-04-11 00:00:00,5823295463
2023-04-12 00:00:00,5785830696
2023-04-13 00:00:00,5782351033
2023-04-14 00:00:00,6081691024
2023-04-15 00:00:00,6083717497
2023-04-16 00:00:00,6143056801
2023-04-17 00:00:00,6036283859
2023-04-18 00:00:00,5869042465
2023-04-19 00:00:00,5969816534
2023-04-20 00:00:00,5557056216
2023-04-21 00:00:00,5360919284
2023-04-22 00:00:00,5148197988
2023-04-23 00:00:00,5189480804
2023-04-24 00:00:00,5206577932
2023-04-25 00:00:00,5173382055
2023-04-26 00:00:00,5278993192
2023-04-27 00:00:00,5396166888
2023-04-28 00:00:00,5396861477
2023-04-29 00:00:00,5305965025
2023-04-30 00:00:00,5341766248
2023-05-01 00:00:00,5290029486
2023-05-02 00:00:00,5174769912
2023-05-03 00:00:00,5266216528
2023-05-04 00:00:00,5392908484
2023-05-05 00:00:00,5373316619
2023-05-06 00:00:00,5627720677
2023-05-07 00:00:00,5410096063
2023-05-08 00:00:00,5319520624
2023-05-09 00:00:00,5124662013
2023-05-10 00:00:00,5188452208
2023-05-11 00:00:00,5162977304
2023-05-12 00:00:00,5075374933
2023-05-13 00:00:00,5115518201
2023-05-14 00:00:00,5082038608
2023-05-15 00:00:00,5069342707
2023-05-16 00:00:00,5161074729
2023-05-17 00:00:00,5179772196
2023-05-18 00:00:00,5172691163
2023-05-19 00:00:00,5105620846
2023-05-20 00:00:00,5163338877
2023-05-21 00:00:00,5236594341
2023-05-22 00:00:00,5175886061
2023-05-23 00:00:00,5274600189
2023-05-24 00:00:00,5354158318
2023-05-25 00:00:00,5230940462
2023-05-26 00:00:00,5209639984
2023-05-27 00:00:00,5260834774
2023-05-28 00:00:00,5318300139
2023-05-29 00:00:00,5492641439
2023-05-30 00:00:00,5419441508
2023-05-31 00:00:00,5441936141
2023-06-01 00:00:00,5352017820
2023-06-02 00:00:00,5370049519
2023-06-03 00:00:00,5483144183
